Date,Hour,Offense Type,Beat,Premise,Suffix,# offenses,Address
1/19/15,18,Aggravated Assault,7C20,"Road, Street, or Sidewalk",-,1,6249 BATTERSON ST
1/20/15,1,Theft,7C20,"Road, Street, or Sidewalk",-,1,3649 CAVALCADE -
1/20/15,16,Theft,7C20,Grocery Store or Supermarket Parking Lot,-,1,5749 LOCKWOOD DR
1/20/15,15,Burglary,7C20,Residence or House,-,1,5049 LUCILLE -
1/20/15,17,Burglary,7C20,Residence or House,W,1,4649 HUNTING ST
1/20/15,20,Aggravated Assault,7C20,Driveway,-,1,4549 CRANE ST
1/23/15,23,Burglary,7C30,Apartment,-,1,6849 ARTO ST
1/25/15,0,Theft,7C30,Service or Gas Station,-,1,9549 JENSEN DR
1/25/15,8,Auto Theft,7C30,Residence or House,-,1,7349 JENSEN DR
1/22/15,10,Burglary,7C30,Residence or House,-,1,3349 PERSIMMON -
1/23/15,16,Aggravated Assault,7C30,Residence or House,-,1,2449 PERSIMMON -
1/23/15,17,Auto Theft,7C30,Miscellaneous Business (Non-Specific),-,1,10049 JENSEN DR
1/23/15,10,Aggravated Assault,7C30,"Road, Street, or Sidewalk",-,1,3349 HURLEY -
1/28/15,15,Theft,7C30,"Pawn, Resale Shop, or Flea Market",-,1,8949 JENSEN DR
1/28/15,19,Theft,7C30,Driveway,-,1,2949 SHERWICK -
1/28/15,19,Burglary,7C30,Residence or House,-,1,2649 BERRY RD
1/29/15,14,Theft,7C30,Commercial Parking Lot or Garage,-,1,9549 JENSEN DR
1/26/15,14,Theft,7C30,Convenience Store Parking Lot,-,1,9149 EASTEX FWY
1/26/15,12,Burglary,7C30,Residence or House,-,1,9749 BURDEN -
1/26/15,2,Auto Theft,7C30,Convenience Store,-,1,9349 EASTEX FWY
1/27/15,16,Theft,7C30,Driveway,-,1,2949 FIRNAT -
1/27/15,16,Burglary,7C30,Residence or House,-,1,2149 WELLINGTON ST
1/26/15,19,Theft,7C30,Department or Discount Store,-,1,7649 JENSEN DR
12/31/14,9,Theft,7C30,Other Parking Lot,-,1,8049 EASTEX FWY
12/31/14,13,Theft,7C30,Driveway,-,1,2849 SADLER -
12/21/14,19,Burglary,7C30,Residence or House,-,1,2349 LYNNFIELD -
12/25/14,14,Burglary,7C30,Residence or House,-,1,2449 LYNNFIELD -
1/30/15,12,Robbery,7C30,Drug Store or Medical Supply,-,1,3449 TIDWELL RD
1/11/15,14,Auto Theft,7C30,"Hotel, Motel, Inn, Etc.",-,1,3649 TIDWELL RD
1/11/15,14,Auto Theft,7C30,Apartment Parking Lot,-,1,7649 CURRY RD
1/10/15,23,Theft,7C30,Miscellaneous Business (Non-Specific),-,1,9849 JENSEN DR
1/9/15,14,Theft,7C30,Miscellaneous Business (Non-Specific),E,1,3249 CROSSTIMBERS -
1/10/15,5,Burglary,7C30,"Laundry, Dry Cleaners, Washaterias",-,1,7949 JENSEN DR
1/7/15,18,Murder,7C30,"Other, Unknown, or Not Listed",-,1,2549 FIRNAT -
1/7/15,14,Burglary,7C30,Residence or House,-,1,9749 BURDEN -
1/5/15,21,Theft,7C30,Restaurant or Cafeteria Parking Lot,-,1,8349 JENSEN DR
1/5/15,15,Theft,7C30,Driveway,-,1,2649 BERRY RD
1/7/15,2,Theft,7C30,,-,1,3949 KINKAID -
1/7/15,3,Auto Theft,7C30,Driveway,-,1,3249 SPARKS -
1/7/15,7,Theft,7C30,"Physician, Doctor, Dentist's Office",-,1,8549 SCHULLER RD
1/3/15,9,Theft,7C30,Residence or House,-,1,7949 LLOYDMORE -
1/3/15,18,Aggravated Assault,7C30,Residence or House,-,1,2049 TURNER DR
1/3/15,17,Burglary,7C30,Residence or House,-,1,2449 MCDANIEL -
1/2/15,14,Theft,7C30,Driveway,-,1,1949 SCHILDER DR
1/2/15,19,Robbery,7C30,Convenience Store,-,1,8849 JENSEN DR
1/2/15,19,Theft,7C30,Apartment Parking Lot,-,1,2049 TIDWELL RD
1/2/15,20,Robbery,7C30,Department or Discount Store,-,1,9249 JENSEN DR
1/1/15,22,Theft,7C30,Apartment,-,1,2049 TIDWELL RD
1/1/15,12,Robbery,7C30,Bus Stop,-,1,7449 JENSEN DR
1/1/15,10,Theft,7C30,Convenience Store,-,1,8849 JENSEN DR
1/20/15,12,Theft,7C30,Commercial Building,-,1,9149 EASTEX FWY
1/20/15,3,Burglary,7C30,Commercial Building,-,1,8749 JENSEN DR
1/19/15,23,Theft,7C30,Residence or House,-,1,3149 MADELEY -
1/17/15,8,Burglary,7C30,"Factory, Manufacturing, or Industrial",-,1,7249 EASTEX FWY
1/15/15,12,Theft,7C30,Drug Store or Medical Supply,-,1,3449 TIDWELL RD
1/13/15,9,Auto Theft,7C30,"Road, Street, or Sidewalk",-,1,7049 EUGENE -
1/13/15,6,Theft,7C30,Apartment Parking Lot,-,1,6849 ARTO ST
1/14/15,16,Robbery,7C30,"Electronics Store, Electrical Supplies",-,1,3349 TIDWELL RD
1/14/15,18,Theft,7C30,Department or Discount Store,-,1,7649 JENSEN DR
1/14/15,22,Burglary,7C30,Residence or House,-,1,3249 DENMARK ST
1/13/15,19,Robbery,7C30,Restaurant or Cafeteria Parking Lot,-,1,2849 FIRNAT -
1/13/15,21,Burglary,7C30,Apartment,-,1,2449 ALDINE WESTFIELD RD
12/4/14,12,Theft,7C40,"Vacant Single Occ Resd(House,Townhs,Dplex)",-,1,2149 CHARLES RD
1/27/15,13,Theft,7C40,Commercial Parking Lot or Garage,-,1,12349 ALDINE WESTFIELD RD
1/25/15,0,Aggravated Assault,7C40,"Road, Street, or Sidewalk",-,1,2449 DEUTSER ST
1/24/15,22,Burglary,7C40,Elementary School,-,1,3049 LITTLE YORK RD
1/24/15,20,Aggravated Assault,7C40,Residence or House,-,2,10849 BENTLEY RD
1/23/15,23,Burglary,7C40,Bank,-,1,1649 LITTLE YORK RD
1/24/15,16,Theft,7C40,"Parks and Recreation, Zoo, Swimming Pool",-,1,12349 ALDINE WESTFIELD RD
1/24/15,18,Theft,7C40,Restaurant or Cafeteria Parking Lot,-,1,3049 LITTLE YORK RD
1/1/15,20,Aggravated Assault,7C40,Residence or House,-,1,10649 SOMERSET LN
1/1/15,15,Theft,7C40,Driveway,-,1,2949 BRIARWICK LN
1/3/15,19,Burglary,7C40,"Gym, Recreat, Club House, Indoor Pool, Spa",-,1,2949 FLEETWOOD ST
1/4/15,9,Theft,7C40,Other Parking Lot,-,1,10549 EASTEX FWY
1/4/15,12,Auto Theft,7C40,"Road, Street, or Sidewalk",-,1,10149 PEACH -
1/5/15,13,Auto Theft,7C40,Bank,-,1,1649 LITTLE YORK RD
1/6/15,7,Auto Theft,7C40,Apartment Parking Lot,-,1,10349 SHADY LN
1/9/15,19,Auto Theft,7C40,Grocery Store or Supermarket Parking Lot,-,1,10449 JENSEN DR
1/9/15,19,Auto Theft,7C40,Residence or House,-,1,1649 MARGARET -
1/9/15,17,Robbery,7C40,"Laundry, Dry Cleaners, Washaterias",-,1,10049 EASTEX FWY
1/9/15,16,Auto Theft,7C40,Strip Business Center Parking Lot,-,1,1449 LITTLE YORK RD
1/15/15,8,Theft,7C40,Bar or Night Club Parking Lot,-,1,11149 ALDINE WESTFIELD RD
1/11/15,16,Burglary,7C40,Garage or Carport,-,1,2549 HARDWOOD LN
1/12/15,15,Theft,7C40,Grocery Store or Supermarket,-,1,3849 LITTLE YORK RD
1/12/15,14,Theft,7C40,Grocery Store or Supermarket,-,1,10449 JENSEN DR
1/15/15,13,Burglary,7C40,Residence or House,-,1,3049 ROTHERMEL RD
1/15/15,15,Theft,7C40,Miscellaneous Business (Non-Specific),-,1,4949 SAUNDERS RD
1/15/15,14,Burglary,7C40,Residence or House,-,1,1949 CHARLES RD
1/15/15,16,Burglary,7C40,Residence or House,-,1,2949 YORKWOOD -
1/16/15,7,Burglary,7C40,Residence or House,-,1,4749 WILEY -
1/18/15,6,Auto Theft,7C40,Driveway,-,1,4049 HAGE -
1/18/15,11,Theft,7C40,Grocery Store or Supermarket,-,1,10449 JENSEN DR
1/17/15,12,Theft,7C40,"Road, Street, or Sidewalk",-,1,3049 BRIARWICK LN
1/17/15,16,Theft,7C40,Grocery Store or Supermarket,-,1,10449 JENSEN DR
1/21/15,13,Theft,7C40,Grocery Store or Supermarket,-,1,1549 LITTLE YORK RD
1/25/15,11,Burglary,7C50,Residence or House,-,1,7549 OAK VILLAGE DR
1/25/15,7,Theft,7C50,Hotel or Motel Parking Lot,N,1,1349 SAM HOUSTON PKWY
1/25/15,7,Theft,7C50,Hotel or Motel Parking Lot,-,1,15249 JOHN F KENNEDY BLVD
1/25/15,8,Theft,7C50,Service or Gas Station,N,1,15149 US 59 -
1/25/15,5,Theft,7C50,Hotel or Motel Parking Lot,N,1,1549 SAM HOUSTON PKWY
1/23/15,7,Aggravated Assault,7C50,"Road, Street, or Sidewalk",-,1,15349 JOHN F KENNEDY BLVD
1/23/15,3,Theft,7C50,Apartment Parking Lot,-,1,5949 GREENS RD
1/23/15,11,Theft,7C50,"Hotel, Motel, Inn, Etc.",-,1,15649 EASTEX FWY
1/23/15,12,Theft,7C50,Commercial Parking Lot or Garage,-,1,15949 INTERNATIONAL PLAZA -
1/22/15,13,Theft,7C50,Commercial Parking Lot or Garage,-,1,15549 VICKERY DR
1/26/15,20,Theft,7C50,Service or Gas Station,-,1,15649 EASTEX FWY
1/26/15,22,Aggravated Assault,7C50,Apartment Parking Lot,-,2,9449 HUMBLE WESTFIELD RD
1/26/15,23,Auto Theft,7C50,Residence or House,-,1,5749 APGAR ST
1/27/15,9,Burglary,7C50,Apartment,-,1,15149 VICKERY DR
1/26/15,6,Theft,7C50,Hotel or Motel Parking Lot,-,1,1349 SAM HOUSTON PKWY
1/29/15,6,Theft,7C50,Hotel or Motel Parking Lot,N,1,1549 SAM HOUSTON PKWY
10/25/14,10,Theft,7C50,Apartment Rental Office,-,1,14849 CROSSWINDS DR
9/1/14,11,Theft,7C50,Other Parking Lot,-,1,15549 LEE RD
1/30/15,3,Burglary,7C50,Residence or House,-,1,5849 MARTHA LN
1/30/15,23,Robbery,7C50,Apartment Parking Lot,-,1,9449 HUMBLE WESTFIELD RD
12/24/14,17,Theft,7C50,Driveway,-,1,14849 ELMTEX DR
12/19/14,15,Theft,7C50,Hotel or Motel Parking Lot,-,1,15349 JOHN F KENNEDY BLVD
12/22/14,13,Theft,7C50,Hotel or Motel Parking Lot,E,1,15349 VANTAGE PKWY
12/19/14,10,Theft,7C50,Hotel or Motel Parking Lot,-,1,18249 KENSWICK DR
12/13/14,12,Theft,7C50,Hotel or Motel Parking Lot,-,1,18149 MCKAY DR
12/30/14,10,Theft,7C50,Other Parking Lot,-,1,16849 EASTEX FWY
1/10/15,4,Auto Theft,7C50,Service or Gas Station,-,1,15649 EASTEX FWY
1/11/15,12,Theft,7C50,Hotel or Motel Parking Lot,E,1,15349 VANTAGE PKWY
1/11/15,12,Theft,7C50,Restaurant or Cafeteria Parking Lot,-,1,15649 JOHN F KENNEDY BLVD
1/11/15,11,Auto Theft,7C50,Apartment Parking Lot,-,1,9449 HUMBLE WESTFIELD RD
1/11/15,11,Theft,7C50,Hotel or Motel Parking Lot,-,1,4049 INTERWOOD NORTH PKWY
1/7/15,20,Theft,7C50,Strip Business Center Parking Lot,-,1,15649 JOHN F KENNEDY BLVD
1/7/15,18,Burglary,7C50,Apartment,-,1,5949 GREENS RD
1/8/15,2,Theft,7C50,Hotel or Motel Parking Lot,-,1,15549 JOHN F KENNEDY BLVD
1/8/15,7,Burglary,7C50,Warehouse,-,1,15049 NORTHGREEN BLVD
1/8/15,9,Robbery,7C50,Bank,-,1,15149 HEATHROW FOREST PKWY
1/5/15,8,Auto Theft,7C50,Residence or House,-,1,6249 GREENS RD
1/4/15,11,Robbery,7C50,Apartment Parking Lot,-,1,6049 GREENS RD
1/4/15,11,Theft,7C50,Vehicle/Auto Sales/Lease/Auto Parts Store,-,1,6149 ALDINE BENDER RD
1/4/15,15,Auto Theft,7C50,Apartment Parking Lot,-,1,5949 GREENS RD
1/4/15,6,Burglary,7C50,Miscellaneous Business (Non-Specific),-,1,18949 KENSWICK DR
1/1/15,8,Aggravated Assault,7C50,"Hotel, Motel, Inn, Etc.",-,2,15549 JOHN F KENNEDY BLVD
1/2/15,8,Theft,7C50,Miscellaneous Business (Non-Specific),-,1,15849 LEE RD
1/2/15,7,Burglary,7C50,"Factory, Manufacturing, or Industrial",-,1,4749 CONSULATE PLAZA DR
1/21/15,18,Theft,7C50,Restaurant or Cafeteria Parking Lot,-,1,15649 JOHN F KENNEDY BLVD
1/20/15,6,Theft,7C50,Hotel or Motel Parking Lot,N,1,1349 SAM HOUSTON PKWY
1/20/15,10,Auto Theft,7C50,Apartment Parking Lot,-,1,6249 GREENS RD
1/20/15,8,Theft,7C50,Hotel or Motel Parking Lot,N,1,1949 SAM HOUSTON PKWY
1/19/15,18,Theft,7C50,Apartment,-,1,5949 GREENS RD
1/20/15,19,Theft,7C50,Hotel or Motel Parking Lot,-,1,15349 JOHN F KENNEDY BLVD
1/20/15,17,Theft,7C50,"Hotel, Motel, Inn, Etc.",N,1,1349 SAM HOUSTON PKWY
1/21/15,9,Theft,7C50,Apartment Parking Lot,-,1,9449 HUMBLE WESTFIELD RD
1/21/15,7,Auto Theft,7C50,Apartment Parking Lot,-,1,5949 GREENS RD
1/17/15,19,Robbery,7C50,Service or Gas Station,-,1,14549 JOHN F KENNEDY BLVD
1/17/15,11,Auto Theft,7C50,Hotel or Motel Parking Lot,-,1,15749 JOHN F KENNEDY BLVD
1/17/15,11,Auto Theft,7C50,Apartment Parking Lot,-,1,5949 GREENS RD
1/18/15,15,Robbery,7C50,Restaurant or Cafeteria,-,1,15149 OLD HUMBLE RD
1/16/15,6,Auto Theft,7C50,Apartment Parking Lot,N,1,5349 SAM HOUSTON PKWY
1/16/15,4,Burglary,7C50,Miscellaneous Business (Non-Specific),N,1,6049 SAM HOUSTON PKWY
1/16/15,0,Theft,7C50,"Hotel, Motel, Inn, Etc.",-,1,15349 JOHN F KENNEDY BLVD
1/17/15,7,Auto Theft,7C50,Apartment Parking Lot,-,1,5949 GREENS RD
1/17/15,6,Robbery,7C50,Apartment Parking Lot,W,1,9349 FM 1960 BYP
1/16/15,11,Theft,7C50,Commercial Parking Lot or Garage,W,1,15449 VANTAGE PKWY
1/16/15,15,Theft,7C50,Service or Gas Station,-,1,15849 JOHN F KENNEDY BLVD
1/12/15,16,Auto Theft,7C50,Residence or House,-,1,16049 ALDINE WESTFIELD RD
1/12/15,12,Burglary,7C50,Residence or House,-,1,14949 HICKORYTEX DR
1/11/15,19,Theft,7C50,"Hotel, Motel, Inn, Etc.",-,1,15449 JOHN F KENNEDY BLVD
1/12/15,8,Theft,7C50,Commercial Parking Lot or Garage,N,1,949 SAM HOUSTON PKWY
1/13/15,9,Auto Theft,7C50,Apartment Parking Lot,N,1,5349 SAM HOUSTON PKWY
1/13/15,8,Burglary,7C50,"Vacant Storage Fac (Barn,Garage,Warehouse)",-,1,16449 LUTHE LN
1/13/15,1,Auto Theft,7C50,Auto Repair,-,1,4749 WORLD HOUSTON PKWY
1/14/15,20,Burglary,7C50,Apartment,-,1,15049 CROSSWINDS DR
1/13/15,15,Auto Theft,7C50,Apartment Parking Lot,-,1,5949 GREENS RD
1/14/15,8,Theft,7C50,Apartment Parking Lot,-,1,15149 VICKERY DR
1/14/15,6,Theft,7C50,Apartment Parking Lot,-,1,6049 GREENS RD
1/14/15,11,Aggravated Assault,7C50,Residence or House,-,1,19149 SEARS DR
1/14/15,11,Theft,7C50,Apartment,-,1,6249 GREENS RD
12/31/14,3,Burglary,8C10,"Multi-Plex Home (Duplex,Triplex Etc.)",-,1,9649 HOMESTEAD RD
12/31/14,5,Burglary,8C10,Apartment,-,1,4149 LYNNFIELD -
1/30/15,19,Robbery,8C10,Specialty Store (Non-Specific),-,1,9549 HOMESTEAD RD
1/30/15,10,Theft,8C10,Other Parking Lot,-,1,4449 BENNINGTON ST
1/30/15,14,Auto Theft,8C10,"Road, Street, or Sidewalk",-,1,10049 HIRSCH -
8/15/14,10,Theft,8C10,Service or Gas Station,-,1,7149 TIDWELL RD
11/8/14,9,Theft,8C10,Service or Gas Station,-,1,7149 TIDWELL RD
11/29/14,10,Burglary,8C10,Residence or House,-,1,8849 COMPTON -
1/31/15,17,Aggravated Assault,8C10,Residence or House,-,1,4449 TAMPICO -
1/29/15,7,Theft,8C10,"Hotel, Motel, Inn, Etc.",-,1,9249 LOCKWOOD DR
1/29/15,8,Burglary,8C10,Apartment,-,1,9649 HOMESTEAD RD
1/29/15,12,Burglary,8C10,"Vacant Single Occ Resd(House,Townhs,Dplex)",-,1,5249 TRONEWOOD -
1/28/15,19,Theft,8C10,Strip Business Center Parking Lot,-,1,9549 HOMESTEAD RD
1/28/15,13,Theft,8C10,Residence or House,-,1,8449 LANEWOOD ST
1/28/15,12,Theft,8C10,Apartment Parking Lot,-,1,9549 CROFTON ST
1/26/15,14,Theft,8C10,Residence or House,-,1,8549 SHADY DR
1/26/15,10,Auto Theft,8C10,Residence or House,-,1,4649 IRELAND -
1/27/15,6,Burglary,8C10,Construction Site,-,1,4249 BENNINGTON ST
1/27/15,17,Auto Theft,8C10,Strip Business Center Parking Lot,-,1,9549 HOMESTEAD RD
1/27/15,20,Theft,8C10,Drug Store or Medical Supply,-,1,6649 TIDWELL RD
1/27/15,22,Aggravated Assault,8C10,"Road, Street, or Sidewalk",-,1,4949 DENMARK ST
1/22/15,7,Theft,8C10,Restaurant or Cafeteria,-,1,9549 HOMESTEAD RD
1/21/15,20,Robbery,8C10,Apartment Parking Lot,-,1,9549 CROFTON ST
1/21/15,20,Auto Theft,8C10,Apartment Parking Lot,-,1,9649 HOMESTEAD RD
1/23/15,19,Burglary,8C10,Apartment,-,1,9649 HOMESTEAD RD
1/22/15,22,Theft,8C10,Convenience Store,E,1,4249 CROSSTIMBERS -
1/25/15,8,Burglary,8C10,Apartment,-,1,9649 HOMESTEAD RD
1/25/15,19,Aggravated Assault,8C10,Apartment Parking Lot,-,1,9549 CROFTON ST
1/23/15,22,Burglary,8C10,Apartment,-,1,9649 HOMESTEAD RD
1/2/15,14,Burglary,8C10,Vacant Building (Commercial),E,1,5049 CROSSTIMBERS -
1/2/15,21,Aggravated Assault,8C10,"Road, Street, or Sidewalk",-,1,7049 TIDWELL RD
1/2/15,21,Theft,8C10,Convenience Store,-,1,8149 LOCKWOOD DR
1/2/15,16,Burglary,8C10,Residence or House,-,1,4549 BENNINGTON ST
1/1/15,20,Aggravated Assault,8C10,Residence or House,-,1,8149 HOFFMAN -
1/1/15,23,Theft,8C10,Drug Store or Medical Supply,-,1,6649 TIDWELL -
1/4/15,4,Burglary,8C10,Restaurant or Cafeteria,-,1,9449 HOMESTEAD RD
1/4/15,5,Auto Theft,8C10,Apartment Parking Lot,-,1,9549 CROFTON ST
1/3/15,16,Theft,8C10,Convenience Store,-,1,7149 TIDWELL RD
1/3/15,11,Theft,8C10,Apartment,-,1,9549 CROFTON ST
1/3/15,8,Theft,8C10,Residence or House,-,1,8649 CLARINGTON -
1/5/15,10,Auto Theft,8C10,"Road, Street, or Sidewalk",-,1,7049 TIDWELL RD
1/6/15,12,Aggravated Assault,8C10,Residence or House,-,1,4349 MALDON CT
1/6/15,15,Aggravated Assault,8C10,"Road, Street, or Sidewalk",-,2,4249 BENNINGTON ST
1/6/15,16,Auto Theft,8C10,"Church, Synagogue, or Temple Parking Lot",-,1,7749 SANDRA -
1/6/15,18,Burglary,8C10,Residence or House,-,1,7349 WILEYVALE RD
1/8/15,13,Auto Theft,8C10,Other Parking Lot,-,1,7849 POINTER -
1/8/15,13,Auto Theft,8C10,Driveway,-,1,8049 SHOTWELL -
1/8/15,14,Theft,8C10,Residence or House,-,1,4549 FITCH -
1/8/15,15,Burglary,8C10,Apartment,-,1,9649 HOMESTEAD RD
1/8/15,20,Theft,8C10,"Parks and Recreation, Zoo, Swimming Pool",-,1,9749 SPAULDING -
1/7/15,17,Theft,8C10,Restaurant or Cafeteria,-,1,9549 HOMESTEAD RD
1/7/15,10,Robbery,8C10,"Road, Street, or Sidewalk",-,1,6649 TIDWELL RD
1/11/15,10,Aggravated Assault,8C10,Apartment,-,3,9649 HOMESTEAD RD
1/11/15,10,Theft,8C10,Commercial Parking Lot or Garage,-,1,10149 HIRSCH -
1/9/15,19,Theft,8C10,Restaurant or Cafeteria,-,1,6749 TIDWELL RD
1/9/15,13,Theft,8C10,Residence or House,-,1,9549 CROFTON ST
1/10/15,18,Theft,8C10,Residence or House,-,1,6749 LEIGHTON ST
1/10/15,19,Burglary,8C10,Residence or House,-,1,4449 WEAVER RD
1/10/15,11,Auto Theft,8C10,Residence or House,-,1,9649 HOMESTEAD RD
1/10/15,10,Aggravated Assault,8C10,Residence or House,-,2,6149 ANTHA ST
1/10/15,11,Theft,8C10,"Parks and Recreation, Zoo, Swimming Pool",-,1,9749 SPAULDING -
1/10/15,14,Aggravated Assault,8C10,"Road, Street, or Sidewalk",-,1,8849 SPAULDING -
1/14/15,10,Theft,8C10,"Church, Synagogue, or Temple",-,1,7549 HIRSCH RD
1/14/15,4,Theft,8C10,Apartment Parking Lot,-,1,9649 CROFTON ST
1/14/15,7,Theft,8C10,Apartment Parking Lot,-,1,9649 HOMESTEAD RD
1/13/15,16,Burglary,8C10,Garage or Carport,-,1,9249 SHADY DR
1/13/15,16,Theft,8C10,Drug Store or Medical Supply,-,1,6649 TIDWELL RD
1/13/15,17,Theft,8C10,Apartment Parking Lot,-,1,9549 CROFTON ST
1/13/15,19,Robbery,8C10,Restaurant or Cafeteria,-,1,9549 HOMESTEAD RD
1/15/15,7,Theft,8C10,Apartment,-,1,9649 HOMESTEAD RD
1/13/15,0,Auto Theft,8C10,,-,1,9749 HOMESTEAD RD
1/13/15,1,Theft,8C10,Apartment Parking Lot,-,1,9549 CROFTON ST
1/12/15,22,Aggravated Assault,8C10,Apartment,-,1,6249 TIDWELL RD
1/13/15,8,Theft,8C10,Apartment Parking Lot,-,1,9649 HOMESTEAD RD
1/13/15,6,Theft,8C10,Apartment Parking Lot,-,1,9649 HOMESTEAD RD
1/13/15,4,Theft,8C10,Apartment Parking Lot,-,1,9649 HOMESTEAD RD
1/13/15,11,Theft,8C10,Apartment Parking Lot,-,1,9649 HOMESTEAD RD
1/12/15,4,Burglary,8C10,Grocery Store or Supermarket,-,1,8849 HOMESTEAD RD
1/12/15,0,Burglary,8C10,Restaurant or Cafeteria,-,1,9449 HOMESTEAD RD
1/11/15,20,Burglary,8C10,Apartment,-,1,9549 CROFTON ST
1/16/15,16,Theft,8C10,Convenience Store,-,1,7149 TIDWELL RD
1/16/15,16,Theft,8C10,Restaurant or Cafeteria,-,1,9549 HOMESTEAD RD
1/16/15,23,Theft,8C10,Apartment,-,1,9549 CROFTON ST
1/15/15,22,Robbery,8C10,"Road, Street, or Sidewalk",-,1,6649 TIDWELL RD
1/16/15,11,Aggravated Assault,8C10,Other Parking Lot,-,1,9549 CROFTON ST
1/15/15,16,Robbery,8C10,Convenience Store,-,1,8149 LOCKWOOD DR
1/18/15,19,Theft,8C10,Driveway,-,1,9249 KELBURN DR
1/18/15,21,Theft,8C10,Residence or House,-,1,4949 BOICEWOOD -
1/19/15,9,Theft,8C10,Construction Site,-,1,6949 HIRSCH -
1/17/15,16,Theft,8C10,Residence or House,-,1,3749 BENNINGTON ST
1/20/15,23,Robbery,8C10,Restaurant or Cafeteria,-,1,9449 HOMESTEAD RD
1/20/15,18,Burglary,8C10,Apartment,-,1,9649 HOMESTEAD RD
1/20/15,15,Theft,8C10,Apartment Parking Lot,-,1,9649 HOMESTEAD RD
1/19/15,17,Aggravated Assault,8C10,Residence or House,-,1,8549 HOFFMAN -
1/19/15,14,Theft,8C10,"Field, Woods, Forest, Park",-,1,9249 HOMESTEAD RD
1/21/15,17,Auto Theft,8C10,"Hotel, Motel, Inn, Etc.",-,1,9149 LOCKWOOD DR
1/21/15,12,Theft,8C10,Apartment Parking Lot,-,1,9549 CROFTON ST
12/31/14,21,Theft,8C10,,-,1,9649 HOMESTEAD RD
1/22/15,20,Robbery,8C20,Apartment Parking Lot,-,1,6749 BENNINGTON ST
1/23/15,16,Theft,8C20,Convenience Store,-,1,6749 LOCKWOOD DR
1/21/15,23,Burglary,8C20,"Vacant Single Occ Resd(House,Townhs,Dplex)",W,1,7249 KNOLL -
1/22/15,20,Burglary,8C20,Residence or House,-,1,7449 SUNDOWN DR
1/22/15,16,Theft,8C20,Service or Gas Station,-,1,7549 HOMESTEAD RD
1/22/15,17,Theft,8C20,Grocery Store or Supermarket,-,1,7549 HOMESTEAD RD
1/27/15,16,Theft,8C20,Apartment,-,1,6749 BENNINGTON ST
1/28/15,18,Aggravated Assault,8C20,Department or Discount Store,-,2,7549 HOMESTEAD RD
12/18/14,16,Burglary,8C20,Residence or House,-,1,6849 SANDRA -
1/8/15,13,Burglary,8C20,Apartment,-,1,6749 BENNINGTON ST
1/7/15,1,Theft,8C20,Driveway,-,1,7449 TOUCHSTONE -
1/5/15,19,Theft,8C20,Convenience Store,-,1,6549 HOMESTEAD RD
1/3/15,14,Robbery,8C20,Department or Discount Store,-,1,7549 HOMESTEAD RD
1/4/15,18,Burglary,8C20,Residence or House,-,1,5149 SHREVEPORT BLVD
1/1/15,19,Rape,8C20,"Parks and Recreation, Zoo, Swimming Pool",-,1,7349 SAINT LOUIS -
1/1/15,7,Robbery,8C20,"Hotel, Motel, Inn, Etc.",-,1,7449 SHOTWELL -
1/1/15,14,Theft,8C20,Apartment,-,1,6749 BENNINGTON ST
1/2/15,20,Aggravated Assault,8C20,Residence or House,-,1,6649 LOCKWOOD DR
1/21/15,18,Theft,8C20,Residence or House,S,1,7549 HALL ST
1/20/15,15,Theft,8C20,"Physician, Doctor, Dentist's Office",-,1,7749 TIDWELL RD
1/20/15,15,Robbery,8C20,Vacant Industrial or Manufacturing Blding,-,1,6649 HOMESTEAD RD
1/18/15,16,Robbery,8C20,"Parks and Recreation, Zoo, Swimming Pool",-,1,8249 DARIEN ST
1/16/15,20,Burglary,8C20,Residence or House,-,1,9249 LEVERING LN
1/11/15,16,Theft,8C20,Apartment Parking Lot,-,1,6749 BENNINGTON ST
1/12/15,13,Burglary,8C20,Residence or House,-,1,7449 WEYBURN -
1/15/15,8,Auto Theft,8C20,Driveway,-,1,6949 FINCH ST
1/15/15,10,Burglary,8C20,Residence or House,S,1,7349 HALL ST
1/13/15,18,Auto Theft,8C20,Residence or House,-,1,7349 CAROTHERS ST
1/14/15,7,Auto Theft,8C20,Apartment Parking Lot,-,1,6749 BENNINGTON ST
1/14/15,9,Theft,8C20,Residence or House,-,1,6949 APACHE ST
1/31/15,13,Aggravated Assault,8C30,Residence or House,-,1,7849 HOMEWOOD LN
1/28/15,17,Theft,8C30,Residence or House,-,1,7849 DARLINGTON DR
1/28/15,16,Aggravated Assault,8C30,Miscellaneous Business (Non-Specific),-,1,6049 KNUTE -
1/29/15,1,Burglary,8C30,Apartment,N,1,4649 WAYSIDE -
1/30/15,0,Aggravated Assault,8C30,Residence or House,-,1,8149 SNOWDEN -
1/27/15,11,Auto Theft,8C30,Commercial Parking Lot or Garage,N,1,9149 WAYSIDE -
1/26/15,7,Robbery,8C30,Residence or House,-,1,8649 TREMONT -
1/22/15,13,Burglary,8C30,Residence or House,-,1,8149 OAK KNOLL LN
1/22/15,6,Auto Theft,8C30,"Church, Synagogue, or Temple",E,1,8149 HOUSTON RD
1/23/15,17,Burglary,8C30,Residence or House,-,1,8149 LAURA KOPPE RD
1/22/15,22,Auto Theft,8C30,Apartment Parking Lot,N,1,7349 WAYSIDE -
